S 10 18 20
1
90,00	5,1476E-019	1,7829E-018	3,7779E-018	6,2764E-018	8,9793E-018	1,1584E-017	1,3793E-017	1,5339E-017	1,6016E-017	1,5730E-017	1,4567E-017	1,2855E-017	1,0989E-017	9,2294E-018	7,7168E-018	6,5468E-018	5,7890E-018	5,5211E-018	TRUE
95,00	8,2412E-019	2,1350E-018	4,5103E-018	7,6214E-018	1,1166E-017	1,4871E-017	1,8460E-017	2,1669E-017	2,4253E-017	2,5979E-017	2,6633E-017	2,6098E-017	2,4573E-017	2,2590E-017	2,0570E-017	1,8772E-017	1,7447E-017	1,6939E-017	TRUE
100,00	1,2238E-018	2,4248E-018	4,7313E-018	8,0617E-018	1,1970E-017	1,6234E-017	2,0636E-017	2,4981E-017	2,9103E-017	3,2855E-017	3,6080E-017	3,8537E-017	3,9831E-017	3,9642E-017	3,8277E-017	3,6421E-017	3,4753E-017	3,4053E-017	FALSE

10
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	5,2594E-032	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
10,00	3,1100E-031	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
15,00	6,7946E-031	5,8843E-031	2,6687E-029	3,8811E-028	2,9072E-027	1,4200E-026	5,0770E-026	1,4465E-025	3,5044E-025	6,8549E-025	1,5131E-024	1,8312E-024	3,2429E-024	1,2932E-023	5,1619E-024	3,4781E-024	3,4394E-024	3,5557E-024	FALSE
20,00	1,0540E-029	2,4334E-027	6,6639E-026	6,8712E-025	3,9814E-024	1,5722E-023	4,7057E-023	1,1425E-022	2,3602E-022	4,2562E-022	6,9285E-022	1,0176E-021	1,3951E-021	1,8162E-021	2,1450E-021	2,3680E-021	2,5254E-021	2,5863E-021	FALSE
25,00	2,7609E-027	2,5767E-025	4,0821E-024	2,8442E-023	1,2223E-022	3,8180E-022	9,4654E-022	1,9665E-021	3,5608E-021	5,7926E-021	8,6259E-021	1,1848E-020	1,5183E-020	1,8438E-020	2,1386E-020	2,3740E-020	2,5254E-020	2,5775E-020	TRUE
30,00	1,6201E-025	8,0881E-024	8,3634E-023	4,3260E-022	1,5000E-021	3,9493E-021	8,4810E-021	1,5668E-020	2,5832E-020	3,8856E-020	5,4227E-020	7,0994E-020	8,7400E-020	1,0172E-019	1,1333E-019	1,2217E-019	1,2789E-019	1,2989E-019	TRUE
35,00	4,0045E-024	1,0981E-022	8,6521E-022	3,6296E-021	1,0433E-020	2,3594E-020	4,5546E-020	7,8004E-020	1,2028E-019	1,6938E-019	2,2249E-019	2,7750E-019	3,3060E-019	3,7614E-019	4,1072E-019	4,3502E-019	4,5002E-019	4,5516E-019	TRUE
40,00	5,7354E-023	9,4369E-022	5,3352E-021	1,8750E-020	4,9051E-020	1,0280E-019	1,8073E-019	2,7856E-019	3,9412E-019	5,2963E-019	6,8291E-019	8,3940E-019	9,7805E-019	1,0877E-018	1,1685E-018	1,2243E-018	1,2578E-018	1,2689E-018	TRUE
45,00	4,2678E-022	5,9074E-021	2,6774E-020	7,5044E-020	1,6402E-019	3,1059E-019	5,3086E-019	8,2371E-019	1,1558E-018	1,4717E-018	1,7322E-018	1,9440E-018	2,1374E-018	2,3343E-018	2,5359E-018	2,7152E-018	2,8352E-018	2,8756E-018	TRUE
50,00	2,0391E-021	2,3592E-020	1,0171E-019	2,6715E-019	5,2416E-019	8,5449E-019	1,2472E-018	1,7260E-018	2,3378E-018	3,1021E-018	3,9654E-018	4,7939E-018	5,4254E-018	5,7889E-018	5,9430E-018	5,9751E-018	5,9535E-018	5,9333E-018	TRUE
55,00	9,0638E-021	6,6604E-020	2,6432E-019	6,9387E-019	1,3900E-018	2,2873E-018	3,2316E-018	4,0564E-018	4,6865E-018	5,1937E-018	5,7388E-018	6,4644E-018	7,4409E-018	8,6401E-018	9,9139E-018	1,0999E-017	1,1673E-017	1,1883E-017	TRUE
60,00	3,8971E-020	1,8147E-019	5,5389E-019	1,3168E-018	2,6155E-018	4,4857E-018	6,7772E-018	9,1495E-018	1,1161E-017	1,2425E-017	1,2794E-017	1,2445E-017	1,1691E-017	1,0781E-017	9,8903E-018	9,1387E-018	8,6030E-018	8,3914E-018	TRUE
65,00	1,4176E-019	5,6159E-019	1,2698E-018	2,3575E-018	4,0071E-018	6,4451E-018	9,8069E-018	1,4002E-017	1,8675E-017	2,3271E-017	2,7148E-017	2,9691E-017	3,0583E-017	3,0143E-017	2,8987E-017	2,7576E-017	2,6276E-017	2,5668E-017	TRUE
70,00	3,8037E-019	1,6629E-018	3,3113E-018	5,1280E-018	6,9861E-018	9,0668E-018	1,1774E-017	1,5513E-017	2,0453E-017	2,6461E-017	3,3175E-017	4,0135E-017	4,6827E-017	5,2472E-017	5,6130E-017	5,7494E-017	5,7195E-017	5,6685E-017	TRUE
75,00	8,1781E-019	4,0541E-018	7,9504E-018	1,1911E-017	1,5040E-017	1,6968E-017	1,7928E-017	1,8625E-017	1,9872E-017	2,2191E-017	2,5689E-017	3,0143E-017	3,5127E-017	4,0215E-017	4,5130E-017	4,9315E-017	5,1833E-017	5,2494E-017	TRUE
80,00	1,5634E-018	7,9341E-018	1,5781E-017	2,4098E-017	3,0991E-017	3,5172E-017	3,6117E-017	3,4162E-017	3,0394E-017	2,6189E-017	2,2566E-017	1,9944E-017	1,8260E-017	1,7217E-017	1,6396E-017	1,5441E-017	1,4525E-017	1,4129E-017	TRUE
85,00	2,9184E-018	1,2709E-017	2,5710E-017	4,0127E-017	5,3241E-017	6,2988E-017	6,8022E-017	6,7763E-017	6,2486E-017	5,3487E-017	4,2862E-017	3,2488E-017	2,3416E-017	1,6133E-017	1,0700E-017	7,0188E-018	4,9473E-018	4,2763E-018	TRUE
90,00	5,0747E-018	1,7226E-017	3,5154E-017	5,5644E-017	7,5446E-017	9,2173E-017	1,0424E-016	1,1066E-016	1,1082E-016	1,0443E-016	9,2139E-017	7,6369E-017	6,0153E-017	4,5371E-017	3,3053E-017	2,3920E-017	1,8198E-017	1,6174E-017	TRUE
95,00	8,0636E-018	2,0468E-017	4,1432E-017	6,6050E-017	9,0588E-017	1,1262E-016	1,3074E-016	1,4433E-016	1,5310E-016	1,5656E-016	1,5358E-016	1,4276E-016	1,2493E-016	1,0403E-016	8,3643E-017	6,6335E-017	5,4141E-017	4,9489E-017	TRUE
100,00	1,1845E-017	2,2940E-017	4,3158E-017	6,8990E-017	9,5151E-017	1,1926E-016	1,4005E-016	1,5717E-016	1,7090E-016	1,8166E-016	1,8953E-016	1,9335E-016	1,8979E-016	1,7542E-016	1,5269E-016	1,2854E-016	1,0929E-016	1,0149E-016	FALSE

100
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
15,00	9,9289E-033	5,9561E-030	2,6690E-028	3,8811E-027	2,9072E-026	1,4200E-025	5,0770E-025	1,4465E-024	3,5044E-024	6,8549E-024	1,5131E-023	1,8312E-023	3,2429E-023	1,2932E-022	5,1619E-023	3,4782E-023	3,4394E-023	3,5558E-023	FALSE
20,00	1,0295E-028	2,4344E-026	6,6639E-025	6,8712E-024	3,9814E-023	1,5722E-022	4,7057E-022	1,1425E-021	2,3602E-021	4,2562E-021	6,9285E-021	1,0176E-020	1,3951E-020	1,8162E-020	2,1450E-020	2,3679E-020	2,5253E-020	2,5863E-020	FALSE
25,00	2,7609E-026	2,5767E-024	4,0821E-023	2,8442E-022	1,2223E-021	3,8180E-021	9,4653E-021	1,9664E-020	3,5606E-020	5,7923E-020	8,6253E-020	1,1847E-019	1,5181E-019	1,8436E-019	2,1383E-019	2,3737E-019	2,5249E-019	2,5769E-019	TRUE
30,00	1,6201E-024	8,0881E-023	8,3633E-022	4,3260E-021	1,4999E-020	3,9490E-020	8,4801E-020	1,5665E-019	2,5825E-019	3,8842E-019	5,4200E-019	7,0951E-019	8,7341E-019	1,0165E-018	1,1323E-018	1,2206E-018	1,2775E-018	1,2972E-018	TRUE
35,00	4,0045E-023	1,0981E-021	8,6519E-021	3,6294E-020	1,0431E-019	2,3586E-019	4,5518E-019	7,7931E-019	1,2012E-018	1,6908E-018	2,2200E-018	2,7678E-018	3,2966E-018	3,7497E-018	4,0930E-018	4,3330E-018	4,4784E-018	4,5247E-018	TRUE
40,00	5,7354E-022	9,4365E-021	5,3343E-020	1,8742E-019	4,9013E-019	1,0265E-018	1,8028E-018	2,7752E-018	3,9216E-018	5,2647E-018	6,7820E-018	8,3266E-018	9,6873E-018	1,0753E-017	1,1528E-017	1,2047E-017	1,2328E-017	1,2391E-017	TRUE
45,00	4,2677E-021	5,9064E-020	2,6755E-019	7,4911E-019	1,6348E-018	3,0905E-018	5,2713E-018	8,1559E-018	1,1401E-017	1,4451E-017	1,6929E-017	1,8919E-017	2,0730E-017	2,2575E-017	2,4454E-017	2,6078E-017	2,7042E-017	2,7250E-017	TRUE
50,00	2,0389E-020	2,3580E-019	1,0151E-018	2,6579E-018	5,1880E-018	8,4039E-018	1,2193E-017	1,6801E-017	2,2675E-017	2,9945E-017	3,8010E-017	4,5548E-017	5,1020E-017	5,3760E-017	5,4327E-017	5,3506E-017	5,1847E-017	5,0621E-017	TRUE
55,00	9,0561E-020	6,6470E-019	2,6309E-018	6,8648E-018	1,3606E-017	2,2042E-017	3,0559E-017	3,7630E-017	4,2822E-017	4,7091E-017	5,1982E-017	5,8601E-017	6,7303E-017	7,7592E-017	8,7933E-017	9,5758E-017	9,8909E-017	9,8649E-017	TRUE
60,00	3,8877E-019	1,7975E-018	5,4570E-018	1,2873E-017	2,5200E-017	4,2216E-017	6,1766E-017	8,0275E-017	9,4049E-017	1,0061E-016	9,9702E-017	9,3487E-017	8,4741E-017	7,5358E-017	6,6561E-017	5,9063E-017	5,3102E-017	5,0268E-017	TRUE
65,00	1,4093E-018	5,4561E-018	1,2091E-017	2,2139E-017	3,7197E-017	5,8647E-017	8,6160E-017	1,1711E-016	1,4748E-016	1,7324E-016	1,9092E-016	1,9731E-016	1,9063E-016	1,7362E-016	1,5150E-016	1,2816E-016	1,0652E-016	9,5529E-017	TRUE
70,00	3,7599E-018	1,5624E-017	2,9492E-017	4,3624E-017	5,8020E-017	7,4958E-017	9,6854E-017	1,2422E-016	1,5528E-016	1,8735E-016	2,1821E-016	2,4618E-016	2,6935E-016	2,8298E-016	2,8036E-016	2,6019E-016	2,2937E-016	2,1049E-016	TRUE
75,00	7,9882E-018	3,6288E-017	6,4284E-017	8,7183E-017	1,0224E-016	1,1144E-016	1,1868E-016	1,2767E-016	1,4000E-016	1,5506E-016	1,7157E-016	1,8854E-016	2,0474E-016	2,1812E-016	2,2678E-016	2,2731E-016	2,1654E-016	2,0658E-016	TRUE
80,00	1,4918E-017	6,6759E-017	1,1299E-016	1,4694E-016	1,6591E-016	1,7278E-016	1,7088E-016	1,6327E-016	1,5289E-016	1,4200E-016	1,3171E-016	1,2287E-016	1,1575E-016	1,0947E-016	1,0268E-016	9,4412E-017	8,6343E-017	8,2627E-017	TRUE
85,00	2,6865E-017	9,9668E-017	1,6050E-016	1,9970E-016	2,2017E-016	2,2915E-016	2,3076E-016	2,2549E-016	2,1141E-016	1,8699E-016	1,5478E-016	1,2016E-016	8,7974E-017	6,1702E-017	4,2324E-017	2,8820E-017	2,0435E-017	1,7245E-017	TRUE
90,00	4,4466E-017	1,2585E-016	1,9204E-016	2,2727E-016	2,4293E-016	2,5089E-016	2,5719E-016	2,6387E-016	2,6894E-016	2,6488E-016	2,4129E-016	1,9784E-016	1,4739E-016	1,0173E-016	6,7228E-017	4,4956E-017	3,1443E-017	2,5044E-017	TRUE
95,00	6,6230E-017	1,4050E-016	2,0409E-016	2,3186E-016	2,4143E-016	2,4627E-016	2,5225E-016	2,6227E-016	2,7786E-016	2,9756E-016	3,1277E-016	3,0501E-016	2,6315E-016	2,0523E-016	1,5282E-016	1,1474E-016	8,8546E-017	7,4366E-017	TRUE
100,00	8,9654E-017	1,4585E-016	2,0169E-016	2,2469E-016	2,3123E-016	2,3426E-016	2,3861E-016	2,4671E-016	2,6063E-016	2,8164E-016	3,0863E-016	3,3525E-016	3,4472E-016	3,1798E-016	2,6646E-016	2,1776E-016	1,7922E-016	1,5627E-016	FALSE

1000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
15,00	1,0637E-031	5,9531E-029	2,6690E-027	3,8811E-026	2,9072E-025	1,4200E-024	5,0770E-024	1,4465E-023	3,5044E-023	6,8549E-023	1,5131E-022	1,8313E-022	3,2431E-022	1,2934E-021	5,1624E-022	3,4782E-022	3,4395E-022	3,5559E-022	FALSE
20,00	1,0307E-027	2,4344E-025	6,6639E-024	6,8712E-023	3,9814E-022	1,5722E-021	4,7057E-021	1,1425E-020	2,3601E-020	4,2560E-020	6,9281E-020	1,0175E-019	1,3949E-019	1,8160E-019	2,1447E-019	2,3676E-019	2,5249E-019	2,5857E-019	FALSE
25,00	2,7609E-025	2,5767E-023	4,0821E-022	2,8442E-021	1,2222E-020	3,8177E-020	9,4641E-020	1,9660E-019	3,5594E-019	5,7892E-019	8,6190E-019	1,1836E-018	1,5166E-018	1,8415E-018	2,1356E-018	2,3703E-018	2,5207E-018	2,5711E-018	TRUE
30,00	1,6201E-023	8,0881E-022	8,3631E-021	4,3255E-020	1,4995E-019	3,9467E-019	8,4707E-019	1,5636E-018	2,5755E-018	3,8696E-018	5,3935E-018	7,0529E-018	8,6750E-018	1,0090E-017	1,1233E-017	1,2098E-017	1,2641E-017	1,2800E-017	TRUE
35,00	4,0044E-022	1,0981E-020	8,6500E-020	3,6268E-019	1,0412E-018	2,3500E-018	4,5241E-018	7,7215E-018	1,1856E-017	1,6613E-017	2,1721E-017	2,6991E-017	3,2061E-017	3,6374E-017	3,9580E-017	4,1713E-017	4,2761E-017	4,2768E-017	TRUE
40,00	5,7352E-021	9,4324E-020	5,3258E-019	1,8671E-018	4,8637E-018	1,0119E-017	1,7594E-017	2,6757E-017	3,7382E-017	4,9742E-017	6,3571E-017	7,7283E-017	8,8745E-017	9,6987E-017	1,0218E-016	1,0458E-016	1,0374E-016	1,0106E-016	TRUE
45,00	4,2669E-020	5,8964E-019	2,6568E-018	7,3622E-018	1,5848E-017	2,9503E-017	4,9371E-017	7,4356E-017	1,0030E-016	1,2219E-016	1,3815E-016	1,5054E-016	1,6251E-016	1,7530E-016	1,8798E-016	1,9703E-016	1,9691E-016	1,9029E-016	TRUE
50,00	2,0363E-019	2,3461E-018	9,9579E-018	2,5291E-017	4,7136E-017	7,2563E-017	1,0113E-016	1,3570E-016	1,7803E-016	2,2462E-016	2,6816E-016	3,0074E-016	3,1526E-016	3,0957E-016	2,8884E-016	2,5893E-016	2,2117E-016	1,9296E-016	TRUE
55,00	8,9811E-019	6,5226E-018	2,5171E-017	6,2024E-017	1,1176E-016	1,6040E-016	1,9751E-016	2,2351E-016	2,4597E-016	2,7181E-016	3,0186E-016	3,3312E-016	3,6421E-016	3,9405E-016	4,1588E-016	4,1592E-016	3,8010E-016	3,3801E-016	TRUE
60,00	3,7979E-018	1,6658E-017	4,8714E-017	1,0688E-016	1,8294E-016	2,5387E-016	3,0316E-016	3,3259E-016	3,5080E-016	3,6140E-016	3,6211E-016	3,4996E-016	3,2491E-016	2,9228E-016	2,6051E-016	2,3358E-016	2,0807E-016	1,8903E-016	TRUE
65,00	1,3337E-017	4,4335E-017	8,9635E-017	1,5260E-016	2,2763E-016	2,9418E-016	3,3710E-016	3,6287E-016	3,8741E-016	4,2037E-016	4,5890E-016	4,8359E-016	4,6653E-016	4,0529E-016	3,2925E-016	2,6257E-016	2,0657E-016	1,6227E-016	TRUE
70,00	3,3922E-017	1,0266E-016	1,5848E-016	2,0801E-016	2,5642E-016	2,9899E-016	3,2741E-016	3,4358E-016	3,5842E-016	3,8235E-016	4,2061E-016	4,6954E-016	5,1563E-016	5,3848E-016	5,2206E-016	4,7469E-016	4,0685E-016	3,3314E-016	TRUE
75,00	6,5955E-017	1,8108E-016	2,3453E-016	2,6341E-016	2,8389E-016	3,0341E-016	3,2144E-016	3,3375E-016	3,3951E-016	3,4342E-016	3,5170E-016	3,6758E-016	3,8985E-016	4,0982E-016	4,1968E-016	4,1712E-016	3,9602E-016	3,5938E-016	TRUE
80,00	1,0530E-016	2,4223E-016	2,7387E-016	2,8535E-016	2,9507E-016	3,1005E-016	3,3082E-016	3,5021E-016	3,5715E-016	3,4752E-016	3,2669E-016	3,0131E-016	2,7955E-016	2,6387E-016	2,4975E-016	2,3371E-016	2,1852E-016	2,1093E-016	TRUE
85,00	1,5285E-016	2,6247E-016	2,7220E-016	2,7638E-016	2,8595E-016	3,0686E-016	3,4109E-016	3,8023E-016	4,0513E-016	3,9896E-016	3,6041E-016	2,9922E-016	2,3291E-016	1,7885E-016	1,3824E-016	1,0632E-016	8,3917E-017	7,4585E-017	TRUE
90,00	1,9575E-016	2,5638E-016	2,5841E-016	2,6161E-016	2,7178E-016	2,9578E-016	3,3842E-016	3,9336E-016	4,3996E-016	4,5782E-016	4,3551E-016	3,6313E-016	2,6211E-016	1,7305E-016	1,1056E-016	7,1354E-017	5,0792E-017	4,0817E-017	TRUE
95,00	2,1976E-016	2,4408E-016	2,4477E-016	2,4749E-016	2,5646E-016	2,7853E-016	3,1995E-016	3,7721E-016	4,3129E-016	4,6293E-016	4,7100E-016	4,5030E-016	3,7307E-016	2,7065E-016	1,9106E-016	1,4106E-016	1,1549E-016	9,9437E-017	TRUE
100,00	2,2502E-016	2,3199E-016	2,3241E-016	2,3438E-016	2,4097E-016	2,5766E-016	2,9049E-016	3,3924E-016	3,9027E-016	4,2536E-016	4,4152E-016	4,4736E-016	4,4066E-016	3,9585E-016	3,2554E-016	2,6753E-016	2,3372E-016	2,0964E-016	FALSE

10000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
15,00	1,0337E-030	5,9531E-028	2,6690E-026	3,8811E-025	2,9072E-024	1,4200E-023	5,0770E-023	1,4465E-022	3,5046E-022	6,8557E-022	1,5136E-021	1,8319E-021	3,2450E-021	1,2955E-020	5,1670E-021	3,4791E-021	3,4403E-021	3,5571E-021	FALSE
20,00	1,0302E-026	2,4344E-024	6,6639E-023	6,8712E-022	3,9814E-021	1,5721E-020	4,7053E-020	1,1423E-019	2,3595E-019	4,2543E-019	6,9243E-019	1,0168E-018	1,3936E-018	1,8141E-018	2,1422E-018	2,3646E-018	2,5211E-018	2,5802E-018	FALSE
25,00	2,7609E-024	2,5767E-022	4,0821E-021	2,8440E-020	1,2219E-019	3,8155E-019	9,4523E-019	1,9616E-018	3,5466E-018	5,7586E-018	8,5571E-018	1,1730E-017	1,5009E-017	1,8206E-017	2,1092E-017	2,3378E-017	2,4793E-017	2,5150E-017	TRUE
30,00	1,6201E-022	8,0878E-021	8,3609E-020	4,3212E-019	1,4955E-018	3,9240E-018	8,3794E-018	1,5360E-017	2,5087E-017	3,7325E-017	5,1484E-017	6,6681E-017	8,1407E-017	9,4147E-017	1,0427E-016	1,1155E-016	1,1488E-016	1,1354E-016	TRUE
35,00	4,0042E-021	1,0975E-019	8,6312E-019	3,6013E-018	1,0230E-017	2,2699E-017	4,2745E-017	7,1014E-017	1,0541E-016	1,4220E-016	1,7995E-016	2,1877E-016	2,5585E-016	2,8564E-016	3,0458E-016	3,1203E-016	3,0367E-016	2,8238E-016	TRUE
40,00	5,7333E-020	9,3926E-019	5,2443E-018	1,8020E-017	4,5340E-017	8,8940E-017	1,4254E-016	1,9964E-016	2,6224E-016	3,3232E-016	4,0140E-016	4,5675E-016	4,9134E-016	5,0674E-016	5,0724E-016	4,9317E-016	4,5130E-016	3,8809E-016	TRUE
