S 10 18 10
1
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
10,00	7,0480E-092	1,8312E-088	1,7417E-086	4,3200E-085	4,9246E-084	3,3533E-083	1,5792E-082	5,6325E-082	1,6144E-081	3,8823E-081	8,0785E-081	1,4911E-080	2,5001E-080	3,9077E-080	5,9456E-080	9,7624E-080	2,3327E-079	9,3237E-079	
15,00	6,7663E-088	2,2573E-085	7,5531E-084	9,0897E-083	5,9954E-082	2,6570E-081	8,8799E-081	2,4015E-080	5,4966E-080	1,0973E-079	1,9596E-079	3,2054E-079	4,9062E-079	7,2075E-079	1,0614E-078	1,7227E-078	3,8019E-078	9,2176E-078	
20,00	1,0514E-085	1,2491E-083	2,3392E-082	1,8357E-081	8,6856E-081	2,9623E-080	8,0403E-080	1,8387E-079	3,6704E-079	6,5667E-079	1,0765E-078	1,6453E-078	2,3843E-078	3,3584E-078	4,8034E-078	7,5869E-078	1,5066E-077	2,7488E-077	
25,00	3,1063E-084	1,8834E-082	2,1354E-081	1,1988E-080	4,5498E-080	1,3301E-079	3,1963E-079	6,5722E-079	1,1925E-078	1,9613E-078	2,9942E-078	4,3333E-078	6,0605E-078	8,3719E-078	1,1837E-077	1,8282E-077	3,2974E-077	5,0669E-077	
30,00	2,5181E-083	1,0461E-081	1,0153E-080	4,8636E-080	1,5526E-079	3,8217E-079	7,9049E-079	1,4515E-078	2,4468E-078	3,8559E-078	5,7417E-078	8,1633E-078	1,1234E-077	1,5277E-077	2,1243E-077	3,1792E-077	5,2299E-077	7,1539E-077	
35,00	1,7226E-082	3,4795E-081	2,5080E-080	1,0749E-079	3,3143E-079	8,0712E-079	1,6415E-078	2,8984E-078	4,5833E-078	6,6687E-078	9,1515E-078	1,2116E-077	1,5783E-077	2,0628E-077	2,7762E-077	3,9783E-077	6,0445E-077	7,6974E-077	
40,00	7,0933E-082	1,2866E-080	6,4027E-080	2,0325E-079	5,0904E-079	1,1039E-078	2,1561E-078	3,8504E-078	6,3294E-078	9,6435E-078	1,3764E-077	1,8675E-077	2,4523E-077	3,1856E-077	4,2062E-077	5,7799E-077	8,0495E-077	9,5207E-077	
45,00	1,8021E-081	3,5307E-080	1,6222E-079	4,5730E-079	9,7431E-079	1,7449E-078	2,8064E-078	4,2465E-078	6,2310E-078	8,9827E-078	1,2720E-077	1,7617E-077	2,3884E-077	3,2025E-077	4,3259E-077	5,9960E-077	8,2901E-077	9,7037E-077	
50,00	3,5853E-081	6,2333E-080	2,9123E-079	8,3422E-079	1,7938E-078	3,1849E-078	4,9210E-078	6,8489E-078	8,8224E-078	1,0785E-077	1,2832E-077	1,5209E-077	1,8258E-077	2,2430E-077	2,8350E-077	3,6962E-077	4,8493E-077	5,5135E-077	
