S 10 18 20
1
50,00	2,1354E-025	9,6855E-024	9,4253E-023	4,4359E-022	1,3719E-021	3,2440E-021	6,4750E-021	1,1749E-020	2,0274E-020	3,3588E-020	5,2731E-020	7,7385E-020	1,0647E-019	1,4151E-019	1,9117E-019	2,7836E-019	4,4253E-019	5,8552E-019	
55,00	1,0580E-024	3,0015E-023	2,6613E-022	1,2484E-021	3,9516E-021	9,4966E-021	1,8535E-020	3,0809E-020	4,5612E-020	6,3235E-020	8,6106E-020	1,1875E-019	1,6734E-019	2,4032E-019	3,5367E-019	5,4715E-019	8,8943E-019	1,1745E-018	
60,00	4,9424E-024	9,0823E-023	6,1256E-022	2,5736E-021	8,0246E-021	2,0066E-020	4,1981E-020	7,5478E-020	1,1888E-019	1,6685E-019	2,1324E-019	2,5603E-019	2,9878E-019	3,5018E-019	4,2599E-019	5,5262E-019	7,5018E-019	8,8839E-019	
65,00	1,9210E-023	3,0761E-022	1,5558E-021	5,0955E-021	1,3458E-020	3,1238E-020	6,5453E-020	1,2443E-019	2,1502E-019	3,3926E-019	4,9211E-019	6,6272E-019	8,4508E-019	1,0566E-018	1,3486E-018	1,8092E-018	2,4758E-018	2,8984E-018	
70,00	5,4558E-023	9,7554E-022	4,4155E-021	1,2276E-020	2,6254E-020	4,9012E-020	8,6516E-020	1,4992E-019	2,5493E-019	4,1879E-019	6,5716E-019	9,8389E-019	1,4149E-018	1,9778E-018	2,7441E-018	3,8713E-018	5,4195E-018	6,3790E-018	
75,00	1,2489E-022	2,5232E-021	1,1361E-020	3,1014E-020	6,2728E-020	1,0399E-019	1,5125E-019	2,0563E-019	2,7778E-019	3,8742E-019	5,5865E-019	8,1532E-019	1,1810E-018	1,6916E-018	2,4222E-018	3,5021E-018	4,9439E-018	5,8166E-018	
80,00	2,5581E-022	5,2231E-021	2,4062E-020	6,7715E-020	1,4158E-019	2,4077E-019	3,4904E-019	4,4454E-019	5,1206E-019	5,5344E-019	5,8599E-019	6,3310E-019	7,1504E-019	8,4439E-019	1,0211E-018	1,2324E-018	1,4506E-018	1,5629E-018	
85,00	5,0797E-022	8,8436E-021	4,1779E-020	1,2153E-019	2,6564E-019	4,7802E-019	7,4115E-019	1,0143E-018	1,2431E-018	1,3827E-018	1,4223E-018	1,3817E-018	1,2940E-018	1,1933E-018	1,1020E-018	1,0354E-018	1,0036E-018	9,9616E-019	
90,00	9,3469E-022	1,2668E-020	6,0747E-020	1,8122E-019	4,1024E-019	7,7358E-019	1,2748E-018	1,8850E-018	2,5373E-018	3,1361E-018	3,5948E-018	3,8941E-018	4,0860E-018	4,2501E-018	4,4692E-018	4,7972E-018	5,1708E-018	5,3523E-018	
95,00	1,5707E-021	1,5911E-020	7,5771E-020	2,2978E-019	5,3246E-019	1,0362E-018	1,7803E-018	2,7802E-018	4,0155E-018	5,4180E-018	6,8686E-018	8,2346E-018	9,4839E-018	1,0748E-017	1,2208E-017	1,3932E-017	1,5603E-017	1,6357E-017	
100,00	2,4462E-021	1,9100E-020	8,2964E-020	2,5352E-019	5,9511E-019	1,1791E-018	2,0748E-018	3,3437E-018	5,0343E-018	7,1751E-018	9,7625E-018	1,2740E-017	1,5989E-017	1,9428E-017	2,3174E-017	2,7296E-017	3,1104E-017	3,2784E-017	

10
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	1,6214E-035	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
10,00	9,8500E-035	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
15,00	2,2719E-034	8,8974E-034	8,8320E-032	2,2614E-030	2,6194E-029	1,8160E-028	8,6684E-028	3,1520E-027	9,2614E-027	2,2224E-026	5,2052E-026	8,0617E-026	1,7753E-025	3,5754E-025	3,1137E-025	4,1297E-025	9,1634E-025	3,4302E-024	
20,00	4,7706E-033	4,3045E-030	2,6096E-028	4,7388E-027	4,2631E-026	2,4111E-025	9,7656E-025	3,0763E-024	7,9753E-024	1,7596E-023	3,4267E-023	5,9468E-023	9,6300E-023	1,4715E-022	2,1621E-022	3,4800E-022	8,0427E-022	2,5127E-021	
25,00	1,5386E-030	5,5906E-028	1,9670E-026	2,4225E-025	1,6216E-024	7,2802E-024	2,4524E-023	6,6362E-023	1,5156E-022	3,0338E-022	5,4458E-022	8,8892E-022	1,3508E-021	1,9749E-021	2,9050E-021	4,7191E-021	1,0424E-020	2,5031E-020	
30,00	1,0609E-028	2,0765E-026	4,7926E-025	4,3853E-024	2,3717E-023	8,9986E-023	2,6328E-022	6,3533E-022	1,3258E-021	2,4650E-021	4,1735E-021	6,5322E-021	9,5787E-021	1,3533E-020	1,9386E-020	3,0837E-020	6,3633E-020	1,2603E-019	
35,00	3,0571E-027	3,2540E-025	5,7167E-024	4,2628E-023	1,9182E-022	6,2562E-022	1,6462E-021	3,6930E-021	7,2371E-021	1,2640E-020	2,0201E-020	3,0256E-020	4,3201E-020	6,0085E-020	8,5050E-020	1,3302E-019	2,5681E-019	4,4134E-019	
40,00	4,9078E-026	3,1960E-024	4,0207E-023	2,4977E-022	1,0220E-021	3,1020E-021	7,4737E-021	1,5131E-020	2,7214E-020	4,5374E-020	7,1324E-020	1,0582E-019	1,4928E-019	2,0554E-019	2,8885E-019	4,4458E-019	8,0190E-019	1,2298E-018	
45,00	4,0234E-025	2,2205E-023	2,2666E-022	1,1294E-021	3,8522E-021	1,0503E-020	2,4529E-020	5,0104E-020	8,9844E-020	1,4272E-019	2,0620E-019	2,8188E-019	3,7803E-019	5,1144E-019	7,1923E-019	1,1028E-018	1,9161E-018	2,7837E-018	
50,00	2,1354E-024	9,6850E-023	9,4233E-022	4,4335E-021	1,3704E-020	3,2381E-020	6,4584E-020	1,1712E-019	2,0201E-019	3,3447E-019	5,2460E-019	7,6890E-019	1,0562E-018	1,4010E-018	1,8885E-018	2,7432E-018	4,3528E-018	5,7550E-018	
55,00	1,0579E-023	3,0008E-022	2,6599E-021	1,2470E-020	3,9427E-020	9,4591E-020	1,8421E-019	3,0545E-019	4,5117E-019	6,2443E-019	8,4956E-019	1,1712E-018	1,6494E-018	2,3654E-018	3,4735E-018	5,3603E-018	8,6978E-018	1,1480E-017	
60,00	4,9411E-023	9,0722E-022	6,1149E-021	2,5670E-020	7,9925E-020	1,9937E-019	4,1564E-019	7,4391E-019	1,1654E-018	1,6253E-018	2,0620E-018	2,4550E-018	2,8378E-018	3,2905E-018	3,9562E-018	5,0727E-018	6,8308E-018	8,0747E-018	
65,00	1,9198E-022	3,0659E-021	1,5466E-020	5,0547E-020	1,3332E-019	3,0889E-019	6,4511E-019	1,2201E-018	2,0939E-018	3,2768E-018	4,7076E-018	6,2671E-018	7,8778E-018	9,6758E-018	1,2094E-017	1,5873E-017	2,1344E-017	2,4822E-017	
70,00	5,4490E-022	9,6868E-021	4,3540E-020	1,2016E-019	2,5560E-019	4,7609E-019	8,4028E-019	1,4546E-018	2,4634E-018	4,0178E-018	6,2448E-018	9,2432E-018	1,3114E-017	1,8040E-017	2,4561E-017	3,3950E-017	4,6717E-017	5,4618E-017	
75,00	1,2457E-021	2,4920E-020	1,1072E-019	2,9752E-019	5,9241E-019	9,6971E-019	1,4004E-018	1,9042E-018	2,5865E-018	3,6257E-018	5,2292E-018	7,5953E-018	1,0910E-017	1,5448E-017	2,1787E-017	3,0928E-017	4,2904E-017	5,0096E-017	
80,00	2,5447E-021	5,1234E-020	2,3104E-019	6,3336E-019	1,2875E-018	2,1301E-018	3,0113E-018	3,7539E-018	4,2558E-018	4,5647E-018	4,8468E-018	5,2993E-018	6,0678E-018	7,2173E-018	8,7219E-018	1,0481E-017	1,2283E-017	1,3211E-017	
85,00	5,0328E-021	8,6078E-020	3,9454E-019	1,1050E-018	2,3171E-018	3,9973E-018	5,9486E-018	7,8215E-018	9,1939E-018	9,7535E-018	9,4832E-018	8,6105E-018	7,4402E-018	6,2590E-018	5,2471E-018	4,4914E-018	4,0456E-018	3,9004E-018	
90,00	9,2081E-021	1,2232E-019	5,6462E-019	1,6032E-018	3,4341E-018	6,1167E-018	9,5328E-018	1,3361E-017	1,7050E-017	1,9867E-017	2,1155E-017	2,0808E-017	1,9291E-017	1,7240E-017	1,5326E-017	1,4241E-017	1,4249E-017	1,4544E-017	
95,00	1,5354E-020	1,5241E-019	6,9561E-019	1,9890E-018	4,3101E-018	7,8146E-018	1,2512E-017	1,8259E-017	2,4726E-017	3,1307E-017	3,7021E-017	4,0691E-017	4,1818E-017	4,1209E-017	4,0240E-017	4,0428E-017	4,2401E-017	4,3878E-017	
100,00	2,3635E-020	1,8033E-019	7,5677E-019	2,1693E-018	4,7283E-018	8,6493E-018	1,4028E-017	2,0864E-017	2,9075E-017	3,8469E-017	4,8635E-017	5,8736E-017	6,7323E-017	7,3071E-017	7,6627E-017	8,0490E-017	8,5973E-017	8,9261E-017	

100
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
15,00	3,7313E-036	8,8300E-033	8,8328E-031	2,2614E-029	2,6194E-028	1,8160E-027	8,6684E-027	3,1520E-026	9,2614E-026	2,2224E-025	5,2052E-025	8,0617E-025	1,7753E-024	3,5755E-024	3,1137E-024	4,1297E-024	9,1634E-024	3,4302E-023	
20,00	4,6801E-032	4,3035E-029	2,6096E-027	4,7388E-026	4,2631E-025	2,4111E-024	9,7656E-024	3,0763E-023	7,9753E-023	1,7596E-022	3,4267E-022	5,9467E-022	9,6299E-022	1,4715E-021	2,1620E-021	3,4799E-021	8,0425E-021	2,5127E-020	
25,00	1,5386E-029	5,5906E-027	1,9670E-025	2,4225E-024	1,6216E-023	7,2802E-023	2,4523E-022	6,6360E-022	1,5155E-021	3,0336E-021	5,4453E-021	8,8881E-021	1,3505E-020	1,9745E-020	2,9044E-020	4,7181E-020	1,0421E-019	2,5025E-019	
30,00	1,0609E-027	2,0765E-025	4,7926E-024	4,3853E-023	2,3716E-022	8,9980E-022	2,6325E-021	6,3520E-021	1,3254E-020	2,4639E-020	4,1709E-020	6,5270E-020	9,5695E-020	1,3518E-019	1,9362E-019	3,0796E-019	6,3543E-019	1,2585E-018	
35,00	3,0571E-026	3,2540E-024	5,7166E-023	4,2625E-022	1,9179E-021	6,2537E-021	1,6451E-020	3,6891E-020	7,2260E-020	1,2614E-019	2,0146E-019	3,0155E-019	4,3033E-019	5,9817E-019	8,4619E-019	1,3226E-018	2,5523E-018	4,3864E-018	
40,00	4,9077E-025	3,1958E-023	4,0199E-022	2,4967E-021	1,0212E-020	3,0971E-020	7,4536E-020	1,5068E-019	2,7059E-019	4,5052E-019	7,0722E-019	1,0474E-018	1,4740E-018	2,0232E-018	2,8340E-018	4,3482E-018	7,8268E-018	1,2000E-017	
45,00	4,0233E-024	2,2201E-022	2,2649E-021	1,1273E-020	3,8384E-020	1,0446E-019	2,4340E-019	4,9562E-019	8,8482E-019	1,3976E-018	2,0060E-018	2,7245E-018	3,6324E-018	4,8887E-018	6,8405E-018	1,0442E-017	1,8107E-017	2,6332E-017	
50,00	2,1351E-023	9,6797E-022	9,4039E-021	4,4095E-020	1,3554E-019	3,1803E-019	6,2993E-019	1,1363E-018	1,9515E-018	3,2125E-018	4,9935E-018	7,2282E-018	9,7739E-018	1,2720E-017	1,6773E-017	2,3823E-017	3,7153E-017	4,8842E-017	
55,00	1,0568E-022	2,9940E-021	2,6466E-020	1,2331E-019	3,8554E-019	9,0977E-019	1,7351E-018	2,8130E-018	4,0731E-018	5,5670E-018	7,5427E-018	1,0391E-017	1,4575E-017	2,0669E-017	2,9811E-017	4,5071E-017	7,2025E-017	9,4638E-017	
60,00	4,9281E-022	8,9749E-021	6,0140E-020	2,5050E-019	7,6876E-019	1,8722E-018	3,7728E-018	6,4732E-018	9,6619E-018	1,2777E-017	1,5304E-017	1,7153E-017	1,8664E-017	2,0453E-017	2,3456E-017	2,9175E-017	3,9281E-017	4,7136E-017	
65,00	1,9078E-021	2,9707E-020	1,4653E-019	4,7159E-019	1,2297E-018	2,7960E-018	5,6397E-018	1,0132E-017	1,6312E-017	2,3742E-017	3,1483E-017	3,8239E-017	4,3040E-017	4,6352E-017	5,0303E-017	5,8572E-017	7,4779E-017	8,7284E-017	
70,00	5,3818E-021	9,0645E-020	3,8469E-019	1,0096E-018	2,0888E-018	3,8685E-018	6,8088E-018	1,1510E-017	1,8477E-017	2,7918E-017	3,9670E-017	5,3221E-017	6,7867E-017	8,3085E-017	1,0007E-016	1,2431E-016	1,6264E-016	1,9034E-016	
75,00	1,2146E-020	2,2189E-019	8,8593E-019	2,1420E-018	3,9324E-018	6,1643E-018	8,9020E-018	1,2508E-017	1,7569E-017	2,4629E-017	3,4041E-017	4,5966E-017	6,0400E-017	7,7319E-017	9,7568E-017	1,2403E-016	1,5964E-016	1,8321E-016	
80,00	2,4206E-020	4,2852E-019	1,6344E-018	3,7896E-018	6,7028E-018	1,0036E-017	1,3382E-017	1,6409E-017	1,9130E-017	2,1984E-017	2,5564E-017	3,0423E-017	3,6824E-017	4,4511E-017	5,3034E-017	6,1822E-017	6,9860E-017	7,3761E-017	
85,00	4,6120E-020	6,7101E-019	2,4348E-018	5,3999E-018	9,3180E-018	1,3902E-017	1,8716E-017	2,3005E-017	2,5727E-017	2,6105E-017	2,4424E-017	2,1876E-017	1,9657E-017	1,8260E-017	1,7265E-017	1,5986E-017	1,4646E-017	1,4153E-017	
90,00	8,0195E-020	8,8882E-019	3,0574E-018	6,4553E-018	1,0804E-017	1,5969E-017	2,1747E-017	2,7631E-017	3,2598E-017	3,4950E-017	3,2843E-017	2,6552E-017	1,9114E-017	1,3261E-017	9,8098E-018	8,5935E-018	1,0351E-017	1,3148E-017	
95,00	1,2513E-019	1,0408E-018	3,4110E-018	6,9274E-018	1,1316E-017	1,6549E-017	2,2526E-017	2,8868E-017	3,4829E-017	3,9333E-017	4,1025E-017	3,8200E-017	3,0879E-017	2,3453E-017	1,9449E-017	1,9530E-017	2,5949E-017	3,4040E-017	
100,00	1,7709E-019	1,1353E-018	3,5363E-018	7,0576E-018	1,1424E-017	1,6671E-017	2,2759E-017	2,9387E-017	3,5882E-017	4,1201E-017	4,4293E-017	4,4915E-017	4,3644E-017	4,1255E-017	4,0008E-017	4,2598E-017	5,4178E-017	6,8400E-017	

1000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
15,00	3,9772E-035	8,8326E-032	8,8325E-030	2,2614E-028	2,6194E-027	1,8160E-026	8,6684E-026	3,1520E-025	9,2615E-025	2,2224E-024	5,2053E-024	8,0619E-024	1,7754E-023	3,5758E-023	3,1138E-023	4,1298E-023	9,1635E-023	3,4303E-022	
20,00	4,6843E-031	4,3035E-028	2,6096E-026	4,7388E-025	4,2630E-024	2,4110E-023	9,7656E-023	3,0762E-022	7,9750E-022	1,7595E-021	3,4264E-021	5,9461E-021	9,6285E-021	1,4712E-020	2,1616E-020	3,4791E-020	8,0406E-020	2,5121E-019	
25,00	1,5386E-028	5,5906E-026	1,9670E-024	2,4225E-023	1,6215E-022	7,2797E-022	2,4520E-021	6,6343E-021	1,5149E-020	3,0316E-020	5,4402E-020	8,8770E-020	1,3485E-019	1,9711E-019	2,8986E-019	4,7074E-019	1,0396E-018	2,4967E-018	
30,00	1,0609E-026	2,0765E-024	4,7925E-023	4,3848E-022	2,3709E-021	8,9922E-021	2,6293E-020	6,3387E-020	1,3211E-019	2,4526E-019	4,1450E-019	6,4753E-019	9,4788E-019	1,3372E-018	1,9128E-018	3,0387E-018	6,2656E-018	1,2413E-017	
35,00	3,0571E-025	3,2538E-023	5,7152E-022	4,2592E-021	1,9141E-020	6,2287E-020	1,6339E-019	3,6507E-019	7,1173E-019	1,2353E-018	1,9609E-018	2,9187E-018	4,1431E-018	5,7279E-018	8,0562E-018	1,2519E-017	2,4072E-017	4,1387E-017	
40,00	4,9076E-024	3,1943E-022	4,0128E-021	2,4862E-020	1,0126E-019	3,0494E-019	7,2583E-019	1,4467E-018	2,5612E-018	4,2125E-018	6,5344E-018	9,5277E-018	1,3120E-017	1,7542E-017	2,3900E-017	3,5745E-017	6,3357E-017	9,7165E-017	
45,00	4,0226E-023	2,2160E-021	2,2477E-020	1,1061E-019	3,7098E-019	9,9272E-019	2,2662E-018	4,4799E-018	7,6699E-018	1,1506E-017	1,5663E-017	2,0346E-017	2,6279E-017	3,4587E-017	4,7457E-017	7,1187E-017	1,2312E-016	1,8117E-016	
50,00	2,1320E-022	9,6271E-021	9,2150E-020	4,1839E-019	1,2238E-018	2,7139E-018	5,1296E-018	8,9648E-018	1,4904E-017	2,3227E-017	3,3205E-017	4,3154E-017	5,1447E-017	5,8257E-017	6,6783E-017	8,4809E-017	1,2846E-016	1,7562E-016	
55,00	1,0469E-021	2,9312E-020	2,5249E-019	1,1092E-018	3,1404E-018	6,5089E-018	1,0852E-017	1,5776E-017	2,1495E-017	2,9008E-017	3,9348E-017	5,2706E-017	6,8457E-017	8,6105E-017	1,0776E-016	1,4372E-016	2,1993E-016	2,9926E-016	
60,00	4,8045E-021	8,2433E-020	5,3144E-019	2,0603E-018	5,5217E-018	1,1060E-017	1,7840E-017	2,4791E-017	3,0986E-017	3,5714E-017	3,9285E-017	4,3486E-017	5,0087E-017	5,9989E-017	7,3963E-017	9,4700E-017	1,2895E-016	1,6066E-016	
65,00	1,7989E-020	2,3755E-019	1,0624E-018	3,1769E-018	7,3746E-018	1,3733E-017	2,1315E-017	2,9108E-017	3,6326E-017	4,1783E-017	4,4047E-017	4,2655E-017	3,9145E-017	3,6197E-017	3,6057E-017	4,1038E-017	6,0980E-017	9,7050E-017	
70,00	4,8244E-020	5,8266E-019	2,0041E-018	4,6342E-018	8,8423E-018	1,4731E-017	2,1821E-017	2,9542E-017	3,7475E-017	4,4609E-017	4,9117E-017	4,9674E-017	4,7438E-017	4,6417E-017	5,0743E-017	6,4434E-017	1,0503E-016	1,7487E-016	
75,00	9,9112E-020	1,0790E-018	3,1241E-018	6,1927E-018	1,0233E-017	1,5211E-017	2,1075E-017	2,7932E-017	3,6166E-017	4,5795E-017	5,5696E-017	6,4154E-017	7,1015E-017	7,8108E-017	8,8120E-017	1,0389E-016	1,3363E-016	1,7602E-016	
80,00	1,6783E-019	1,5162E-018	3,8438E-018	7,0516E-018	1,0980E-017	1,5272E-017	1,9520E-017	2,3954E-017	3,0067E-017	3,9601E-017	5,2286E-017	6,5582E-017	7,8334E-017	9,1820E-017	1,0671E-016	1,2179E-016	1,3327E-016	1,3805E-016	
85,00	2,5662E-019	1,7323E-018	4,0407E-018	7,1960E-018	1,0989E-017	1,4766E-017	1,7481E-017	1,8686E-017	2,0145E-017	2,5550E-017	3,6392E-017	4,8339E-017	5,7174E-017	6,3389E-017	6,7006E-017	6,6443E-017	6,1684E-017	5,8280E-017	
90,00	3,4441E-019	1,7877E-018	4,0588E-018	7,1951E-018	1,0929E-017	1,4418E-017	1,6123E-017	1,4827E-017	1,1788E-017	1,0970E-017	1,5865E-017	2,3769E-017	2,7055E-017	2,5568E-017	2,1375E-017	1,5598E-017	1,1905E-017	1,2310E-017	
95,00	4,0521E-019	1,7959E-018	4,0605E-018	7,2065E-018	1,0983E-017	1,4561E-017	1,6278E-017	1,4464E-017	9,7808E-018	5,6290E-018	4,6065E-018	7,4830E-018	1,0320E-017	9,2323E-018	6,7941E-018	4,2078E-018	5,7900E-018	1,1408E-017	
100,00	4,3503E-019	1,7967E-018	4,0626E-018	7,2293E-018	1,1116E-017	1,5076E-017	1,7681E-017	1,7180E-017	1,3483E-017	9,2924E-018	6,9830E-018	6,4756E-018	7,8187E-018	9,7161E-018	9,6590E-018	7,1845E-018	9,8862E-018	1,9161E-017	

10000
0,08726646	0,17453293	0,26179939	0,34906585	0,43633231	0,52359878	0,61086524	0,6981317	0,78539816	0,87266463	0,95993109	1,04719755	1,13446401	1,22173048	1,30899694	1,3962634	1,48352986	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	
15,00	3,8734E-034	8,8318E-031	8,8325E-029	2,2614E-027	2,6194E-026	1,8160E-025	8,6684E-025	3,1520E-024	9,2618E-024	2,2226E-023	5,2063E-023	8,0635E-023	1,7766E-022	3,5793E-022	3,1150E-022	4,1307E-022	9,1651E-022	3,4315E-021	
20,00	4,6825E-030	4,3035E-027	2,6096E-025	4,7387E-024	4,2630E-023	2,4110E-022	9,7648E-022	3,0757E-021	7,9726E-021	1,7586E-020	3,4239E-020	5,9399E-020	9,6151E-020	1,4687E-019	2,1573E-019	3,4713E-019	8,0217E-019	2,5067E-018	
25,00	1,5386E-027	5,5906E-025	1,9670E-023	2,4223E-022	1,6211E-021	7,2747E-021	2,4485E-020	6,6170E-020	1,5083E-019	3,0117E-019	5,3893E-019	8,7681E-019	1,3285E-018	1,9372E-018	2,8417E-018	4,6038E-018	1,0153E-017	2,4407E-017	
30,00	1,0609E-025	2,0764E-023	4,7910E-022	4,3798E-021	2,3639E-020	8,9345E-020	2,5975E-019	6,2109E-019	1,2809E-018	2,3474E-018	3,9076E-018	6,0085E-018	8,6675E-018	1,2072E-017	1,7073E-017	2,6855E-017	5,5107E-017	1,0968E-016	
35,00	3,0569E-024	3,2519E-022	5,7014E-021	4,2266E-020	1,8776E-019	5,9949E-019	1,5337E-018	3,3219E-018	6,2168E-018	1,0261E-017	1,5496E-017	2,2131E-017	3,0309E-017	4,0373E-017	5,4544E-017	8,1578E-017	1,5402E-016	2,6869E-016	
40,00	4,9057E-023	3,1793E-021	3,9444E-020	2,3910E-019	9,3869E-019	2,6546E-018	5,7718E-018	1,0428E-017	1,7019E-017	2,6076E-017	3,6963E-017	4,7610E-017	5,6690E-017	6,6016E-017	8,0961E-017	1,1401E-016	2,0657E-016	3,5049E-016	
45,00	4,0148E-022	2,1768E-020	2,0958E-019	9,4715E-019	2,8935E-018	6,9595E-018	1,3607E-017	2,1786E-017	2,9706E-017	3,6718E-017	4,4151E-017	5,4237E-017	6,7633E-017	8,3276E-017	1,0210E-016	1,3640E-016	2,3646E-016	4,0766E-016	
50,00	2,1028E-021	9,1484E-020	7,7035E-019	2,8024E-018	6,4669E-018	1,1863E-017	1,9075E-017	2,7349E-017	3,5083E-017	4,0582E-017	4,1844E-017	3,8907E-017	3,7438E-017	4,5027E-017	6,2791E-017	9,1166E-017	1,5037E-016	2,6846E-016	
55,00	9,7137E-021	2,5358E-019	1,7671E-018	5,3121E-018	1,0074E-017	1,5330E-017	2,0540E-017	2,5117E-017	2,9340E-017	3,4536E-017	4,0295E-017	4,3870E-017	4,4470E-017	4,5066E-017	4,9645E-017	6,3503E-017	1,0800E-016	2,4780E-016	
